ID,Language_ID,Parameter_ID,Lemma_ID,Gloss_ID,Tag_ID,Form,Segments,Comment,Source
3669,1,951,903,,22,populiː,p o p u l iː,,
3670,2,951,,,,poplos,p o p l o s,,
3671,2,951,,,,popliː,p o p l iː,,
3672,1,952,904,,34,porca,p o r c a,,
3673,1,952,904,,35,porcae,p o r c ae,,
3674,2,952,,,,porkaː,p o r k aː,,
3675,2,952,,,,porkaːiː,p o r k aː iː,,
3676,1,953,905,,21,porcus,p o r c u s,,
3677,1,953,905,,22,porciː,p o r c iː,,
3678,2,953,,,,porkos,p o r k o s,,
3679,2,953,,,,porkiː,p o r k iː,,
3680,1,954,906,173,1,porgoː,p o r g oː,,
3681,1,954,906,173,2,porgit,p o r g i t,,
3682,2,954,,173,,porregoː,p o r r e g oː,,
3683,2,954,,173,,porregit,p o r r e g i t,,
3684,1,955,907,,34,porta,p o r t a,,
3685,1,955,907,,35,portae,p o r t ae,,
3686,2,955,,,,portaː,p o r t aː,,
3687,2,955,,,,portaːiː,p o r t aː iː,,
3688,1,956,908,,19,portoː,p o r t oː,,
3689,1,956,908,,20,portat,p o r t a t,,
3690,2,956,,,,portaːjoː,p o r t aː j oː,,
3691,2,956,,,,portaːjeti,p o r t aː j e t i,,
3692,1,957,909,,15,portus,p o r t u s,,
3693,1,957,909,,16,portuːs,p o r t uː s,,
3694,2,957,,,,portus,p o r t u s,,
3695,2,957,,,,portwos,p o r t w o s,,
3696,1,958,910,,1,poscoː,p o s c oː,,
3697,1,958,910,,2,poscit,p o s c i t,,
3698,2,958,,,,porskoː,p o r s k oː,,
3699,2,958,,,,porsketi,p o r s k e t i,,
3700,1,959,911,,0,post,p o s t,,
3701,2,959,,,,posti,p o s t i,,
3702,1,960,912,,5,postis,p o s t i s,,
3703,1,960,912,,6,postis,p o s t i s,,
3704,2,960,,,,porstis,p o r s t i s,,
3705,2,960,,,,porstes,p o r s t e s,,
3706,1,961,913,,59,postreːmus,p o s t r eː m u s,,
3707,1,961,913,,10,postreːmiː,p o s t r eː m iː,,
3708,2,961,,,,posterezemos,p o s t e r e z e m o s,,
3709,2,961,,,,posterezemiː,p o s t e r e z e m iː,,
3710,1,962,914,,19,postuloː,p o s t u l oː,,
3711,1,962,914,,20,postulat,p o s t u l a t,,
3712,2,962,,,,postelaːjoː,p o s t e l aː j oː,,
3713,2,962,,,,postulaːjeti,p o s t u l aː j e t i,,
3714,1,963,915,,82,potior,p o t i o r,,
3715,1,963,915,,83,potitur,p o t i t u r,,
3716,2,963,,,,potjoːr,p o t j oː r,,
3717,2,963,,,,potjetor,p o t j e t o r,,
3718,1,964,916,,79,potior,p o t i o r,,
3719,1,964,916,,80,potioːris,p o t i oː r i s,,
3720,2,964,,,,potjoːs,p o t j oː s,,
3721,2,964,,,,potjoːses,p o t j oː s e s,,
3722,1,965,916,,23,potis,p o t i s,,
3723,2,965,,,,potis,p o t i s,,
3724,1,966,917,,17,poːculum,p oː c u l u m,,
3725,1,966,917,,18,poːculiː,p oː c u l iː,,
3726,2,966,,,,poːtlom,p oː t l o m,,
3727,2,966,,,,poːtliː,p oː t l iː,,
3728,1,967,918,,17,poːmum,p oː m u m,,
3729,1,967,918,,18,poːmiː,p oː m iː,,
3730,2,967,,,,poomom,p o o m o m,,
3731,2,967,,,,poomiː,p o o m iː,,
3732,1,968,919,,31,poːmus,p oː m u s,,
3733,1,968,919,,32,poːmiː,p oː m iː,,
3734,2,968,,,,poomos,p o o m o s,,
3735,2,968,,,,poomiː,p o o m iː,,
3736,1,969,920,,0,poːne,p oː n e,,
3737,2,969,,,,pozni,p o z n i,,
3738,1,970,921,,1,poːnoː,p oː n oː,,
3739,1,970,921,,2,poːnit,p oː n i t,,
3740,2,970,,,,pozinoː,p o z i n oː,,
3741,2,970,,,,pozineti,p o z i n e t i,,
3742,1,971,922,,5,poːns,p oː n s,,
3743,1,971,922,,6,pontis,p o n t i s,,
3744,2,971,,,,ponts,p o n t s,,
3745,2,971,,,,pontes,p o n t e s,,
3746,1,972,923,,21,poːtus,p oː t u s,,
3747,1,972,923,,22,poːtiː,p oː t iː,,
3748,2,972,,,,poːtos,p oː t o s,,
3749,2,972,,,,poːtiː,p oː t iː,,
3750,1,973,924,,0,prae,p r ae,,
3751,2,973,,,,prai,p r ai,,
3752,1,974,925,,34,praeda,p r ae d a,,
3753,1,974,925,,35,praedae,p r ae d ae,,
3754,2,974,,,,praiɣodaː,p r ai ɣ o d aː,,
3755,2,974,,,,praiɣodaːiː,p r ai ɣ o d aː iː,,
3756,1,975,926,,27,praeeoː,p r ae e oː,,
3757,1,975,926,,28,praeit,p r ae i t,,
3758,2,975,,,,praiejoː,p r ai e j oː,,
3759,2,975,,,,praieiti,p r ai ei t i,,
3760,1,976,927,,27,praeferoː,p r ae f e r oː,,
3761,2,976,,,,praiferoː,p r ai f e r oː,,
3762,1,977,928,,1,praeficioː,p r ae f i c i oː,,
3763,1,977,928,,2,praeficit,p r ae f i c i t,,
3764,2,977,,,,praifakjoː,p r ai f a k j oː,,
3765,2,977,,,,praifakjeti,p r ai f a k j e t i,,
3766,1,978,929,,5,praes,p r ae s,,
3767,1,978,929,,6,praedis,p r ae d i s,,
3768,2,978,,,,praiwoss,p r ai w o s s,,
3769,2,978,,,,praewodes,p r a e w o d e s,,
3770,1,979,930,,5,praeses,p r ae s e s,,
3771,1,979,930,,6,praesedis,p r ae s e d i s,,
3772,2,979,,,,praiseds,p r ai s e d s,,
3773,2,979,,,,praesedes,p r a e s e d e s,,
3774,1,980,931,,0,praeter,p r ae t e r,,
3775,2,980,,,,praiteros,p r ai t e r o s,,
3776,1,981,932,,5,praetor,p r ae t o r,,
3777,1,981,932,,6,praetoːris,p r ae t oː r i s,,
3778,2,981,,,,praiitoːr,p r ai i t oː r,,
3779,2,981,,,,praiitoːres,p r ai i t oː r e s,,
3780,1,982,933,,17,prandium,p r a n d i u m,,
3781,1,982,933,,18,prandiː,p r a n d iː,,
3782,2,982,,,,praːmoedjom,p r aː m o e d j o m,,
3783,2,982,,,,praːmoedjiː,p r aː m o e d j iː,,
3784,1,983,934,,17,praːtum,p r aː t u m,,
3785,1,983,934,,18,praːtiː,p r aː t iː,,
3786,2,983,,,,praːtom,p r aː t o m,,
3787,2,983,,,,praːtiː,p r aː t iː,,
3788,1,984,935,,9,praːvus,p r aː v u s,,
3789,1,984,935,,10,praːvi,p r aː v i,,
3790,2,984,,,,praːwos,p r aː w o s,,
3791,2,984,,,,praːwiː,p r aː w iː,,
3792,1,985,936,,1,prehendoː,p r e h e n d oː,,
3793,1,985,936,,2,prehendit,p r e h e n d i t,,
3794,2,985,,,,praiɣendoː,p r ai ɣ e n d oː,,
3795,2,985,,,,praiɣendeti,p r ai ɣ e n d e t i,,
3796,1,986,937,,25,pressus,p r e s s u s,,
3797,1,986,937,,26,pressiː,p r e s s iː,,
3798,2,986,,,,pressos,p r e s s o s,,
3799,2,986,,,,pressiː,p r e s s iː,,
3800,1,987,938,,17,pretium,p r e t i u m,,
3801,1,987,938,,18,pretiː,p r e t iː,,
3802,2,987,,,,pretjom,p r e t j o m,,
3803,2,987,,,,pretjiː,p r e t j iː,,
3804,1,988,939,,17,preːlum,p r eː l u m,,
3805,1,988,939,,18,preːliː,p r eː l iː,,
3806,2,988,,,,preslom,p r e s l o m,,
3807,2,988,,,,preːliː,p r eː l iː,,
3808,1,989,924,174,79,prior,p r i o r,,
3809,1,989,924,174,80,prioːris,p r i oː r i s,,
3810,2,989,,174,,prijoːs,p r i j oː s,,
3811,2,989,,174,,prijoːses,p r i j oː s e s,,
3812,1,990,924,,59,priːmus,p r iː m u s,,
3813,1,990,924,,10,priːmiː,p r iː m iː,,
3814,2,990,,,,priisemos,p r i i s e m o s,,
3815,2,990,,,,priisemiː,p r i i s e m iː,,
3816,1,991,940,,5,priːnceps,p r iː n c e p s,,
3817,1,991,940,,6,priːncipis,p r iː n c i p i s,,
3818,2,991,,,,priisemokaps,p r i i s e m o k a p s,,
3819,2,991,,,,priisemokapes,p r i i s e m o k a p e s,,
3820,1,992,941,,34,priːviŋna,p r iː v i ŋ n a,,
3821,1,992,941,,35,priːviŋnae,p r iː v i ŋ n ae,,
3822,2,992,,,,preiwogenaː,p r ei w o g e n aː,,
3823,2,992,,,,preiwogenaːiː,p r ei w o g e n aː iː,,
3824,1,993,942,,21,priːviŋnus,p r iː v i ŋ n u s,,
3825,1,993,942,,22,priːviŋniː,p r iː v i ŋ n iː,,
3826,2,993,,,,preiwogenos,p r ei w o g e n o s,,
3827,2,993,,,,preiwogeniː,p r ei w o g e n iː,,
3828,1,994,943,,9,priːvus,p r iː v u s,,
3829,1,994,943,,10,priːviː,p r iː v iː,,
3830,2,994,,,,preiwos,p r ei w o s,,
3831,2,994,,,,preiwiː,p r ei w iː,,
3832,1,995,944,,19,proboː,p r o b oː,,
3833,1,995,944,,20,probat,p r o b a t,,
3834,2,995,,,,proβwaːjoː,p r o β w aː j oː,,
3835,2,995,,,,proβwaːjeti,p r o β w aː j e t i,,
3836,1,996,945,,17,probrum,p r o b r u m,,
3837,1,996,945,,18,probriː,p r o b r iː,,
3838,2,996,,,,proβrom,p r o β r o m,,
3839,2,996,,,,proβriː,p r o β r iː,,
3840,1,997,946,,9,probus,p r o b u s,,
3841,1,997,946,,10,probiː,p r o b iː,,
3842,2,997,,,,proβwos,p r o β w o s,,
3843,2,997,,,,proβwiː,p r o β w iː,,
3844,1,998,947,,9,prosperus,p r o s p e r u s,,
3845,1,998,947,,10,prosperiː,p r o s p e r iː,,
3846,2,998,,,,prosparos,p r o s p a r o s,,
3847,2,998,,,,prospariː,p r o s p a r iː,,
3848,1,999,948,,59,proximus,p r o x i m u s,,
3849,1,999,948,,10,proximiː,p r o x i m iː,,
3850,2,999,,,,prokwisemos,p r o k w i s e m o s,,
3851,2,999,,,,prokwisemiː,p r o k w i s e m iː,,
3852,1,1000,949,175,9,proːceːrus,p r oː c eː r u s,,
3853,1,1000,949,175,10,proːceːriː,p r oː c eː r iː,,
3854,2,1000,,175,,proːkreːros,p r oː k r eː r o s,,
3855,2,1000,,175,,proːkeːriː,p r oː k eː r iː,,
3856,1,1001,950,,1,proːficioː,p r oː f i c i oː,,
3857,1,1001,950,,2,proːficit,p r oː f i c i t,,
3858,2,1001,,,,proːfakjoː,p r oː f a k j oː,,
3859,2,1001,,,,proːfakjeti,p r oː f a k j e t i,,
3860,1,1002,951,,34,proːvincia,p r oː v i n c i a,,
3861,1,1002,951,,35,proːvinciae,p r oː v i n c i ae,,
3862,2,1002,,,,proːwinkjaː,p r oː w i n k j aː,,
3863,2,1002,,,,proːwinkjaːiː,p r oː w i n k j aː iː,,
3864,1,1003,952,176,34,pruiːna,p r u iː n a,,
3865,1,1003,952,176,35,pruiːnae,p r u iː n ae,,
3866,2,1003,,176,,pruswiːnaː,p r u s w iː n aː,,
3867,2,1003,,176,,pruswiːnaːiː,p r u s w iː n aː iː,,
3868,1,1004,953,,36,pruːrioː,p r uː r i oː,,
3869,1,1004,953,,37,pruːrit,p r uː r i t,,
3870,2,1004,,,,prousjoː,p r ou s j oː,,
3871,2,1004,,,,prousjeti,p r ou s j e t i,,
3872,1,1005,954,,7,pudeoː,p u d e oː,,
3873,1,1005,954,,8,pudet,p u d e t,,
3874,2,1005,,,,pudeːoː,p u d eː oː,,
3875,2,1005,,,,pudeːeti,p u d eː e t i,,
3876,1,1006,955,,21,puer,p u e r,,
3877,1,1006,955,,22,pueriː,p u e r iː,,
3878,2,1006,,,,puweros,p u w e r o s,,
3879,2,1006,,,,puweriː,p u w e r iː,,
3880,1,1007,956,177,9,pulcher,p u l c h e r,,
3881,1,1007,956,177,10,pulchriː,p u l c h r iː,,
3882,2,1007,,177,,perkros,p e r k r o s,,
3883,2,1007,,177,,perkriː,p e r k r iː,,
3884,1,1008,957,,9,pullus,p u l l u s,,
3885,1,1008,957,,10,pulliː,p u l l iː,,
3886,2,1008,,,,polwos,p o l w o s,,
3887,2,1008,,,,polwiː,p o l w iː,,
3888,1,1009,958,,21,pullus,p u l l u s,,
3889,1,1009,958,,22,pulliː,p u l l iː,,
3890,2,1009,,,,putslos,p u t s l o s,,
3891,2,1009,,,,putsliː,p u t s l iː,,
3892,1,1010,959,,34,pulpa,p u l p a,,
3893,1,1010,959,,35,pulpae,p u l p ae,,
3894,2,1010,,,,pelpaː,p e l p aː,,
3895,2,1010,,,,pelpaːiː,p e l p aː iː,,
3896,1,1011,960,,3,puls,p u l s,,
3897,1,1011,960,,4,pultis,p u l t i s,,
3898,2,1011,,,,poltis,p o l t i s,,
3899,2,1011,,,,poltes,p o l t e s,,
3900,1,1012,961,,5,pulvis,p u l v i s,,
3901,1,1012,961,,6,pulvis,p u l v i s,,
3902,2,1012,,,,polawis,p o l a w i s,,
3903,2,1012,,,,polawes,p o l a w e s,,
3904,1,1013,962,,21,puŋnus,p u ŋ n u s,,
3905,1,1013,962,,22,puŋniː,p u ŋ n iː,,
3906,2,1013,,,,pugnos,p u g n o s,,
3907,2,1013,,,,pugniː,p u g n iː,,
3908,1,1014,963,,1,puŋgoː,p u ŋ g oː,,
3909,1,1014,963,,2,puŋgit,p u ŋ g i t,,
3910,2,1014,,,,puŋgoː,p u ŋ g oː,,
3911,2,1014,,,,puŋgeti,p u ŋ g e t i,,
3912,1,1015,964,,9,pusillus,p u s i l l u s,,
3913,1,1015,964,,10,pusilliː,p u s i l l iː,,
3914,2,1015,,,,putslolos,p u t s l o l o s,,
3915,2,1015,,,,putsloliː,p u t s l o l iː,,
3916,1,1016,965,,41,puːmex,p uː m e x,,
3917,1,1016,965,,42,puːmicis,p uː m i c i s,,
3918,2,1016,,,,poimeks,p oi m e k s,,
3919,2,1016,,,,poimekes,p oi m e k e s,,
3920,1,1017,966,,1,puːrgoː,p uː r g oː,,
3921,1,1017,966,,2,puːrgit,p uː r g i t,,
3922,2,1017,,,,puragoː,p u r a g oː,,
3923,2,1017,,,,puragit,p u r a g i t,,
3924,1,1018,967,,9,puːrus,p uː r u s,,
3925,1,1018,967,,10,puːriː,p uː r iː,,
3926,2,1018,,,,puːros,p uː r o s,,
3927,2,1018,,,,puːriː,p uː r iː,,
3928,1,1019,968,,13,puːs,p uː s,,
3929,1,1019,968,,14,puːris,p uː r i s,,
3930,2,1019,,,,puːs,p uː s,,
3931,2,1019,,,,puːses,p uː s e s,,
3932,1,1020,969,,1,quaeroː,qu ae r oː,,
3933,1,1020,969,,2,quaerit,qu ae r i t,,
3934,2,1020,,,,kʷaizeoː,kʷ ai z e oː,,
3935,2,1020,,,,kʷaizeti,kʷ ai z e t i,,
3936,1,1021,970,,15,quaestus,qu ae s t u s,,
3937,1,1021,970,,16,quaestiː,qu ae s t iː,,
3938,2,1021,,,,kʷaistos,kʷ ai s t o s,,
3939,2,1021,,,,kʷaistiː,kʷ ai s t iː,,
3940,1,1022,971,,9,quantus,qu a n t u s,,
3941,1,1022,971,,10,quantiː,qu a n t iː,,
3942,2,1022,,,,kʷaːntos,kʷ aː n t o s,,
3943,2,1022,,,,kʷaːntiː,kʷ aː n t iː,,
3944,1,1023,972,,1,quatioː,qu a t i oː,,
3945,1,1023,972,,2,quatit,qu a t i t,,
3946,2,1023,,,,kwatjoː,k w a t j oː,,
3947,2,1023,,,,kwatjeti,k w a t j e t i,,
3948,1,1024,973,178,46,quattuor,qu a t t u o r,,
3949,2,1024,,178,,kʷettwoːr,kʷ e t t w oː r,,
3950,1,1025,974,,23,quaːlis,qu aː l i s,,
3951,1,1025,974,,24,quaːlis,qu aː l i s,,
3952,2,1025,,,,kwaːlis,k w aː l i s,,
3953,2,1025,,,,kwaːles,k w aː l e s,,
3954,1,1026,975,,21,quaːlus,qu aː l u s,,
3955,1,1026,975,,22,quaːliː,qu aː l iː,,
3956,2,1026,,,,kwatstlos,k w a t s t l o s,,
3957,2,1026,,,,kwaːliː,k w aː l iː,,
3958,1,1027,209,,97,quei,qu ei,,
3959,2,1027,,,,kʷoi,kʷ oi,,
3960,1,1028,976,,11,quercus,qu e r c u s,,
3961,1,1028,976,,12,quercus,qu e r c u s,,
3962,2,1028,,,,kʷerkus,kʷ e r k u s,,
3963,2,1028,,,,kʷerkuos,kʷ e r k u o s,,
3964,1,1029,977,,43,queror,qu e r o r,,
3965,1,1029,977,,44,queritur,qu e r i t u r,,
3966,2,1029,,,,kwezoːr,k w e z oː r,,
3967,2,1029,,,,kwezetor,k w e z e t o r,,
3968,1,1030,978,,3,quieːs,qu i eː s,,
3969,1,1030,978,,4,quieːtis,qu i eː t i s,,
3970,2,1030,,,,kwjeːtis,k w j eː t i s,,
3971,2,1030,,,,kwjeːtes,k w j eː t e s,,
3972,1,1031,979,,9,quieːtus,qu i eː t u s,,
3973,1,1031,979,,10,quieːtiː,qu i eː t iː,,
3974,2,1031,,,,kʷjeːtos,kʷ j eː t o s,,
3975,2,1031,,,,kʷjeːtiː,kʷ j eː t iː,,
3976,1,1032,209,,73,quiː,qu iː,,
3977,2,1032,,,,kʷoi,kʷ oi,,
3978,1,1033,980,179,46,quiːnque,qu iː n qu e,,
3979,2,1033,,179,,kʷenkʷe,kʷ e n kʷ e,,
3980,1,1034,981,,9,quiːntus,qu iː n t u s,,
3981,1,1034,981,,10,quiːntiː,qu iː n t iː,,
3982,2,1034,,,,kʷenktos,kʷ e n k t o s,,
3983,2,1034,,,,kʷenktiː,kʷ e n k t iː,,
3984,1,1035,982,,98,quot,qu o t,,
3985,2,1035,,,,kwoti,k w o t i,,
3986,1,1036,983,,1,rabioː,r a b i oː,,
3987,1,1036,983,,2,rabit,r a b i t,,
3988,2,1036,,,,raβjoː,r a β j oː,,
3989,2,1036,,,,raβjeti,r a β j e t i,,
3990,1,1037,984,,34,raia,r a i a,,
3991,1,1037,984,,35,raiae,r a i ae,,
3992,2,1037,,,,ragjaː,r a g j aː,,
3993,2,1037,,,,ragjaːi,r a g j aː i,,
3994,1,1038,985,,1,rapioː,r a p i oː,,
3995,1,1038,985,,2,rapit,r a p i t,,
3996,2,1038,,,,rapjoː,r a p j oː,,
3997,2,1038,,,,rapjeti,r a p j e t i,,
3998,1,1039,986,,3,ratis,r a t i s,,
3999,1,1039,986,,4,ratis,r a t i s,,
4000,2,1039,,,,ratis,r a t i s,,
4001,2,1039,,,,rates,r a t e s,,
4002,1,1040,987,,9,ravus,r a v u s,,
4003,1,1040,987,,10,raviː,r a v iː,,
4004,2,1040,,,,rawos,r a w o s,,
4005,2,1040,,,,raviː,r a v iː,,
4006,1,1041,988,,3,raːdiːx,r aː d iː x,,
4007,1,1041,988,,4,raːdiːcis,r aː d iː c i s,,
4008,2,1041,,,,wraːdiːks,w r aː d iː k s,,
4009,2,1041,,,,wraːdiːkes,w r aː d iː k e s,,
4010,1,1042,989,,1,raːdoː,r aː d oː,,
4011,1,1042,989,,2,raːdit,r aː d i t,,
4012,2,1042,,,,razdoː,r a z d oː,,
4013,2,1042,,,,razdeti,r a z d e t i,,
4014,1,1043,990,,17,raːmentum,r aː m e n t u m,,
4015,1,1043,990,,18,raːmentiː,r aː m e n t iː,,
4016,2,1043,,,,raːdmentom,r aː d m e n t o m,,
4017,2,1043,,,,raːdmentiː,r aː d m e n t iː,,
4018,1,1044,991,,21,raːmus,r aː m u s,,
4019,1,1044,991,,22,raːmiː,r aː m iː,,
4020,2,1044,,,,wraːdmos,w r aː d m o s,,
4021,2,1044,,,,wraːdmiː,w r aː d m iː,,
4022,1,1045,992,,9,raːrus,r aː r u s,,
4023,1,1045,992,,10,raːriː,r aː r iː,,
4024,2,1045,,,,raːros,r aː r o s,,
4025,2,1045,,,,raːriː,r aː r iː,,
4026,1,1046,993,,17,raːstrum,r aː s t r u m,,
4027,1,1046,993,,18,raːstriː,r aː s t r iː,,
4028,2,1046,,,,raːdstrom,r aː d s t r o m,,
4029,2,1046,,,,raːdstriː,r aː d s t r iː,,
4030,1,1047,994,,48,receːns,r e c eː n s,,
4031,1,1047,994,,49,recentis,r e c e n t i s,,
4032,2,1047,,,,wrekentis,w r e k e n t i s,,
4033,2,1047,,,,wrekentes,w r e k e n t e s,,
4034,1,1048,995,,9,reciprocus,r e c i p r o c u s,,
4035,1,1048,995,,10,reciprociː,r e c i p r o c iː,,
4036,2,1048,,,,wrekʷeprokʷos,w r e kʷ e p r o kʷ o s,,
4037,2,1048,,,,wrekʷeprokʷiː,w r e kʷ e p r o kʷ iː,,
4038,1,1049,996,,1,reduːcoː,r e d uː c oː,,
4039,1,1049,996,,2,reduːcit,r e d uː c i t,,
4040,2,1049,,,,wredoukoː,w r e d ou k oː,,
4041,2,1049,,,,wredouketi,w r e d ou k e t i,,
4042,1,1050,997,,1,reficioː,r e f i c i oː,,
4043,1,1050,997,,2,reficit,r e f i c i t,,
4044,2,1050,,,,wrefakjoː,w r e f a k j oː,,
4045,2,1050,,,,wrefakjeti,w r e f a k j e t i,,
4046,1,1051,998,,1,regoː,r e g oː,,
4047,1,1051,998,,2,regit,r e g i t,,
4048,2,1051,,,,regoː,r e g oː,,
4049,2,1051,,,,regeti,r e g e t i,,
4050,1,1052,999,,1,relinquoː,r e l i n qu oː,,
4051,1,1052,999,,2,relinquit,r e l i n qu i t,,
4052,2,1052,,,,wrelinkʷoː,w r e l i n kʷ oː,,
4053,2,1052,,,,wrelinkʷeti,w r e l i n kʷ e t i,,
4054,1,1053,1000,,7,removeoː,r e m o v e oː,,
4055,1,1053,1000,,8,removet,r e m o v e t,,
4056,2,1053,,,,wremoweːoː,w r e m o w eː oː,,
4057,2,1053,,,,wremoweːeti,w r e m o w eː e t i,,
4058,1,1054,1001,,48,repeːns,r e p eː n s,,
4059,1,1054,1001,,49,repentis,r e p e n t i s,,
4060,2,1054,,,,wrepents,w r e p e n t s,,
4061,2,1054,,,,wrepentes,w r e p e n t e s,,
4062,1,1055,1002,,61,reor,r e o r,,
4063,1,1055,1002,,62,reːtur,r eː t u r,,
4064,2,1055,,,,reːoːr,r eː oː r,,
4065,2,1055,,,,reːetor,r eː e t o r,,
4066,1,1056,1003,,9,residuus,r e s i d u u s,,
4067,1,1056,1003,,10,residuiː,r e s i d u iː,,
4068,2,1056,,,,resedowos,r e s e d o w o s,,
4069,2,1056,,,,resedowiː,r e s e d o w iː,,
4070,1,1057,1004,,3,restis,r e s t i s,,
4071,1,1057,1004,,4,restis,r e s t i s,,
4072,2,1057,,,,rekstis,r e k s t i s,,
4073,2,1057,,,,rekstes,r e k s t e s,,
4074,1,1058,1005,,29,retroː,r e t r oː,,
4075,2,1058,,,,wretroː,w r e t r oː,,
4076,1,1059,1006,,9,reus,r e u s,,
4077,1,1059,1006,,10,reiː,r e iː,,
4078,2,1059,,,,reiwos,r ei w o s,,
4079,2,1059,,,,reiwiː,r ei w iː,,
4080,1,1060,1007,180,9,reːctus,r eː c t u s,,
4081,1,1060,1007,180,10,reːctiː,r eː c t iː,,
4082,2,1060,,180,,rektos,r e k t o s,,
4083,2,1060,,180,,rektiː,r e k t iː,,
4084,1,1061,1008,,34,reːgiːna,r eː g iː n a,,
4085,2,1061,,,,reːginaː,r eː g i n aː,,
4086,1,1062,1009,,21,reːgulus,r eː g u l u s,,
4087,2,1062,,,,reːgelos,r eː g e l o s,,
4088,1,1063,1010,,21,reːmus,r eː m u s,,
4089,1,1063,1010,,22,reːmiː,r eː m iː,,
4090,2,1063,,,,resmos,r e s m o s,,
4091,2,1063,,,,reːmiː,r eː m iː,,
4092,1,1064,1011,,5,reːn,r eː n,,
4093,1,1064,1011,,6,reːnis,r eː n i s,,
4094,2,1064,,,,hreːn,h r eː n,,
4095,2,1064,,,,sreːn,s r eː n,,
4096,2,1064,,,,hreːnes,h r eː n e s,,
4097,2,1064,,,,sreːnes,s r eː n e s,,
4098,1,1065,1012,,1,reːpoː,r eː p oː,,
4099,1,1065,1012,,2,reːpit,r eː p i t,,
4100,2,1065,,,,reːpoː,r eː p oː,,
4101,2,1065,,,,reːpeti,r eː p e t i,,
4102,1,1066,1013,181,60,reːs,r eː s,,
4103,2,1066,,181,,reis,r ei s,,
4104,1,1067,1014,,13,reːte,r eː t e,,
4105,1,1067,1014,,14,reːtis,r eː t i s,,
4106,2,1067,,,,reːti,r eː t i,,
4107,2,1067,,,,reːtis,r eː t i s,,
4108,1,1068,1015,,5,reːx,r eː x,,
4109,1,1068,1015,,6,reːgis,r eː g i s,,
4110,2,1068,,,,reːks,r eː k s,,
4111,2,1068,,,,reːges,r eː g e s,,
4112,1,1069,998,,56,reːxiː,r eː x iː,,
4113,2,1069,,,,reːgsai,r eː g s ai,,
4114,1,1070,1016,,7,rigeoː,r i g e oː,,
4115,1,1070,1016,,8,riget,r i g e t,,
4116,2,1070,,,,rigeːoː,r i g eː oː,,
4117,2,1070,,,,rigeːeti,r i g eː e t i,,
4118,1,1071,1017,,43,riŋgor,r i ŋ g o r,,
4119,1,1071,1017,,44,riŋgitur,r i ŋ g i t u r,,
4120,2,1071,,,,wrengoːr,w r e n g oː r,,
4121,2,1071,,,,wrengetor,w r e n g e t o r,,
4122,1,1072,1018,,34,riːca,r iː c a,,
4123,1,1072,1018,,35,riːcae,r iː c ae,,
4124,2,1072,,,,wreikaː,w r ei k aː,,
4125,2,1072,,,,wreikaːiː,w r ei k aː iː,,
4126,1,1073,1019,,34,riːma,r iː m a,,
4127,1,1073,1019,,35,riːmae,r iː m ae,,
4128,2,1073,,,,reiksmaː,r ei k s m aː,,
4129,2,1073,,,,reiksmaːiː,r ei k s m aː iː,,
4130,1,1074,1020,,34,riːpa,r iː p a,,
4131,1,1074,1020,,35,riːpae,r iː p ae,,
4132,2,1074,,,,reipaː,r ei p aː,,
4133,2,1074,,,,reipaːiː,r ei p aː iː,,
4134,1,1075,1021,,15,riːtus,r iː t u s,,
4135,1,1075,1021,,16,riːtuːs,r iː t uː s,,
4136,2,1075,,,,reitus,r ei t u s,,
4137,2,1075,,,,reituos,r ei t u o s,,
4138,1,1076,1022,,19,riːvoː,r iː v oː,,
4139,1,1076,1022,,20,riːvat,r iː v a t,,
4140,2,1076,,,,reiwaːjoː,r ei w aː j oː,,
4141,2,1076,,,,reiwaːjeti,r ei w aː j e t i,,
4142,1,1077,1023,,21,riːvus,r iː v u s,,
4143,1,1077,1023,,22,riːviː,r iː v iː,,
4144,2,1077,,,,riːwos,r iː w o s,,
4145,2,1077,,,,riːwiː,r iː w iː,,
4146,1,1078,1024,,19,rogoː,r o g oː,,
4147,1,1078,1024,,20,rogat,r o g a t,,
4148,2,1078,,,,rogaːjoː,r o g aː j oː,,
4149,2,1078,,,,rogaːjeti,r o g aː j e t i,,
4150,1,1079,1025,,34,rota,r o t a,,
4151,1,1079,1025,,35,rotae,r o t ae,,
4152,2,1079,,,,rotaː,r o t aː,,
4153,2,1079,,,,rotaːiː,r o t aː iː,,
4154,1,1080,1026,,19,rotoː,r o t oː,,
4155,1,1080,1026,,20,rotat,r o t a t,,
4156,2,1080,,,,rotaːjoː,r o t aː j oː,,
4157,2,1080,,,,rotaːjeti,r o t aː j e t i,,
4158,1,1081,1027,182,9,roːbus,r oː b u s,,
4159,1,1081,1027,182,10,roːbiː,r oː b iː,,
4160,2,1081,,182,,rouðos,r ou ð o s,,
4161,2,1081,,182,,rouðiː,r ou ð iː,,
4162,1,1082,1028,183,13,roːbur,r oː b u r,,
4163,1,1082,1028,183,14,roːboris,r oː b o r i s,,
4164,2,1082,,183,,rouβos,r ou β o s,,
4165,2,1082,,183,,rouβozes,r ou β o z e s,,
4166,1,1083,1029,,1,roːdoː,r oː d oː,,
4167,1,1083,1029,,2,roːdit,r oː d i t,,
4168,2,1083,,,,wroːdoː,w r oː d oː,,
4169,2,1083,,,,wroːdeti,w r oː d e t i,,
4170,1,1084,1030,,5,roːs,r oː s,,
